Source,Country,State,Date,Confirmed,Recovered,Deaths,_TotalFlag
WikiUS,United States,Iowa,3/19/20,44,0,0,0
WikiUS,United States,Iowa,3/20/20,45,0,0,0
WikiUS,United States,Iowa,3/21/20,45,0,0,0
WikiUS,United States,Iowa,3/22/2020,45,0,0,0
WikiUS,United States,Kansas,3/17/20,16,0,1,0
WikiUS,United States,Kansas,3/18/20,18,0,1,0
WikiUS,United States,Kansas,3/19/20,36,0,1,0
WikiUS,United States,Kansas,3/20/20,50,0,1,0
WikiUS,United States,Kansas,3/21/20,50,0,1,0
WikiUS,United States,Kansas,3/22/2020,50,0,1,0
WikiUS,United States,Kentucky,3/17/20,25,1,1,0
WikiUS,United States,Kentucky,3/18/20,27,0,1,0
WikiUS,United States,Kentucky,3/19/20,50,2,2,0
WikiUS,United States,Kentucky,3/20/20,64,2,2,0
WikiUS,United States,Kentucky,3/21/20,64,2,2,0
WikiUS,United States,Kentucky,3/22/2020,87,2,3,0
WikiUS,United States,Louisiana,3/17/20,171,0,4,0
WikiUS,United States,Louisiana,3/18/20,280,0,7,0
WikiUS,United States,Louisiana,3/19/20,392,0,10,0
WikiUS,United States,Louisiana,3/20/20,537,0,14,0
WikiUS,United States,Louisiana,3/21/20,585,,16,0
WikiUS,United States,Louisiana,3/22/2020,585,,16,0
WikiUS,United States,Maine,3/17/20,3,0,0,0
WikiUS,United States,Maine,3/18/20,43,0,0,0
WikiUS,United States,Maine,3/19/20,52,0,0,0
WikiUS,United States,Maine,3/20/20,56,0,0,0
WikiUS,United States,Maine,3/21/20,56,0,0,0
WikiUS,United States,Maine,3/22/2020,56,0,0,0
WikiUS,United States,Maryland,3/17/20,57,3,0,0
WikiUS,United States,Maryland,3/18/20,85,4,0,0
WikiUS,United States,Maryland,3/19/20,107,4,1,0
WikiUS,United States,Maryland,3/20/20,149,4,2,0
WikiUS,United States,Maryland,3/21/20,190,4,2,0
WikiUS,United States,Maryland,3/22/2020,190,4,3,0
WikiUS,United States,Massachusetts,3/17/20,197,1,0,0
WikiUS,United States,Massachusetts,3/18/20,218,1,0,0
WikiUS,United States,Massachusetts,3/19/20,328,1,0,0
WikiUS,United States,Massachusetts,3/20/20,413,1,1,0
WikiUS,United States,Massachusetts,3/21/20,525,,1,0
WikiUS,United States,Massachusetts,3/22/2020,525,,1,0
WikiUS,United States,Michigan,3/17/20,65,0,0,0
WikiUS,United States,Michigan,3/18/20,111,0,1,0
WikiUS,United States,Michigan,3/19/20,334,0,3,0
WikiUS,United States,Michigan,3/20/20,552,0,3,0
WikiUS,United States,Michigan,3/21/20,787,,5,0
WikiUS,United States,Michigan,3/22/2020,787,,5,0
WikiUS,United States,Minnesota,3/17/20,60,0,0,0
WikiUS,United States,Minnesota,3/18/20,77,0,0,0
WikiUS,United States,Minnesota,3/19/20,91,0,0,0
WikiUS,United States,Minnesota,3/20/20,115,0,0,0
WikiUS,United States,Minnesota,3/21/20,137,24,1,0
WikiUS,United States,Minnesota,3/22/2020,137,24,1,0
WikiUS,United States,Mississippi,3/17/20,21,0,0,0
WikiUS,United States,Mississippi,3/18/20,36,0,0,0
WikiUS,United States,Mississippi,3/19/20,50,0,1,0
WikiUS,United States,Mississippi,3/20/20,80,0,1,0
WikiUS,United States,Mississippi,3/21/20,80,0,1,0
WikiUS,United States,Mississippi,3/22/2020,80,0,1,0
WikiUS,United States,Missouri,3/17/20,15,0,0,0
WikiUS,United States,Missouri,3/18/20,18,0,0,0
WikiUS,United States,Missouri,3/19/20,39,0,1,0
WikiUS,United States,Missouri,3/20/20,66,0,3,0
WikiUS,United States,Missouri,3/21/20,66,0,3,0
WikiUS,United States,Missouri,3/22/2020,66,0,3,0
WikiUS,United States,Montana,3/17/20,4,0,0,0
WikiUS,United States,Montana,3/18/20,11,0,0,0
WikiUS,United States,Montana,3/19/20,12,0,0,0
WikiUS,United States,Montana,3/20/20,20,0,0,0
WikiUS,United States,Montana,3/21/20,20,0,0,0
WikiUS,United States,Montana,3/22/2020,20,0,0,0
WikiUS,United States,Northern Mariana Islands,3/17/20,0,0,0,0
WikiUS,United States,Northern Mariana Islands,3/18/20,0,0,0,0
WikiUS,United States,Northern Mariana Islands,3/19/20,0,0,0,0
WikiUS,United States,Northern Mariana Islands,3/20/20,0,0,0,0
WikiUS,United States,Northern Mariana Islands,3/21/20,0,0,0,0
WikiUS,United States,Northern Mariana Islands,3/22/2020,0,0,0,0
WikiUS,United States,Nebraska,3/17/20,14,0,0,0
WikiUS,United States,Nebraska,3/18/20,24,0,0,0
WikiUS,United States,Nebraska,3/19/20,29,0,0,0
WikiUS,United States,Nebraska,3/20/20,37,0,0,0
WikiUS,United States,Nebraska,3/21/20,37,0,0,0
WikiUS,United States,Nebraska,3/22/2020,37,0,0,0
WikiUS,United States,Nevada,3/17/20,19,0,0,0
WikiUS,United States,Nevada,3/18/20,55,0,1,0
WikiUS,United States,Nevada,3/19/20,95,0,1,0
WikiUS,United States,Nevada,3/20/20,109,0,2,0
WikiUS,United States,Nevada,3/21/20,109,0,2,0
WikiUS,United States,Nevada,3/22/2020,109,0,2,0
WikiUS,United States,New Hampshire,3/17/20,7,0,0,0
WikiUS,United States,New Hampshire,3/18/20,26,0,0,0
WikiUS,United States,New Hampshire,3/19/20,44,0,0,0
WikiUS,United States,New Hampshire,3/20/20,56,0,0,0
WikiUS,United States,New Hampshire,3/21/20,56,0,0,0
WikiUS,United States,New Hampshire,3/22/2020,56,0,0,0
WikiUS,United States,New Jersey,3/17/20,178,1,3,0
WikiUS,United States,New Jersey,3/18/20,427,1,5,0
WikiUS,United States,New Jersey,3/19/20,742,0,9,0
WikiUS,United States,New Jersey,3/20/20,890,0,11,0
WikiUS,United States,New Jersey,3/21/20,1327,,16,0
WikiUS,United States,New Jersey,3/22/2020,1327,,16,0
WikiUS,United States,New Mexico,3/17/20,10,0,0,0
WikiUS,United States,New Mexico,3/18/20,28,0,0,0
WikiUS,United States,New Mexico,3/19/20,35,0,0,0
WikiUS,United States,New Mexico,3/20/20,43,0,0,0
WikiUS,United States,New Mexico,3/21/20,43,0,0,0
WikiUS,United States,New Mexico,3/22/2020,43,0,0,0
WikiUS,United States,New York,3/17/20,"1,374",0,12,0
WikiUS,United States,New York,3/18/20,2481,1,16,0
WikiUS,United States,New York,3/19/20,"5,711",1,38,0
WikiUS,United States,New York,3/20/20,"8,403",0,46,0
WikiUS,United States,New York,3/21/20,"10,356",1,56,0
WikiUS,United States,New York,3/22/2020,"10,356",1,56,0
WikiUS,United States,North Carolina,3/17/20,40,0,0,0
WikiUS,United States,North Carolina,3/18/20,71,0,0,0
WikiUS,United States,North Carolina,3/19/20,129,0,0,0
WikiUS,United States,North Carolina,3/20/20,187,0,0,0
WikiUS,United States,North Carolina,3/21/20,187,,0,0
WikiUS,United States,North Carolina,3/22/2020,187,,0,0
WikiUS,United States,North Dakota,3/17/20,1,0,0,0
WikiUS,United States,North Dakota,3/18/20,6,0,0,0
WikiUS,United States,North Dakota,3/19/20,19,0,0,0
WikiUS,United States,North Dakota,3/20/20,26,0,0,0
WikiUS,United States,North Dakota,3/21/20,26,0,0,0
WikiUS,United States,North Dakota,3/22/2020,26,0,0,0
WikiUS,United States,Ohio,3/17/20,67,0,0,0
WikiUS,United States,Ohio,3/18/20,88,0,0,0
WikiUS,United States,Ohio,3/19/20,119,0,0,0
WikiUS,United States,Ohio,3/20/20,174,0,3,0
WikiUS,United States,Ohio,3/21/20,247,0,3,0
WikiUS,United States,Ohio,3/22/2020,247,0,3,0
WikiUS,United States,Oklahoma,3/17/20,17,0,0,0
WikiUS,United States,Oklahoma,3/18/20,31,0,0,0
WikiUS,United States,Oklahoma,3/19/20,46,1,1,0
WikiUS,United States,Oklahoma,3/20/20,49,1,1,0
WikiUS,United States,Oklahoma,3/21/20,53,1,1,0
WikiUS,United States,Oklahoma,3/22/2020,53,1,1,0
WikiUS,United States,Oregon,3/17/20,47,0,1,0
WikiUS,United States,Oregon,3/18/20,88,0,2,0
WikiUS,United States,Oregon,3/19/20,88,0,3,0
WikiUS,United States,Oregon,3/20/20,114,0,3,0
WikiUS,United States,Oregon,3/21/20,114,0,3,0
WikiUS,United States,Oregon,3/22/2020,114,0,3,0
WikiUS,United States,Pennsylvania,3/17/20,96,0,0,0
WikiUS,United States,Pennsylvania,3/18/20,133,0,1,0
WikiUS,United States,Pennsylvania,3/19/20,206,0,1,0
WikiUS,United States,Pennsylvania,3/20/20,311,0,1,0
WikiUS,United States,Pennsylvania,3/21/20,371,,2,0
WikiUS,United States,Pennsylvania,3/22/2020,371,,2,0
WikiUS,United States,Puerto Rico,3/17/20,3,0,0,0
WikiUS,United States,Puerto Rico,3/18/20,5,0,0,0
WikiUS,United States,Puerto Rico,3/19/20,6,0,0,0
WikiUS,United States,Puerto Rico,3/20/20,6,0,0,0
WikiUS,United States,Puerto Rico,3/21/20,6,0,0,0
WikiUS,United States,Puerto Rico,3/22/2020,6,0,0,0
WikiUS,United States,Rhode Island,3/17/20,21,0,0,0
WikiUS,United States,Rhode Island,3/18/20,33,0,0,0
WikiUS,United States,Rhode Island,3/19/20,33,0,0,0
WikiUS,United States,Rhode Island,3/20/20,54,0,0,0
WikiUS,United States,Rhode Island,3/21/20,66,0,0,0
WikiUS,United States,Rhode Island,3/22/2020,66,0,0,0
WikiUS,United States,South Carolina,3/17/20,28,0,1,0
WikiUS,United States,South Carolina,3/18/20,60,0,2,0
WikiUS,United States,South Carolina,3/19/20,81,0,3,0
WikiUS,United States,South Carolina,3/20/20,126,0,3,0
WikiUS,United States,South Carolina,3/21/20,125,0,3,0
WikiUS,United States,South Carolina,3/22/2020,125,0,3,0
WikiUS,United States,South Dakota,3/17/20,10,0,1,0
WikiUS,United States,South Dakota,3/18/20,11,0,1,0
WikiUS,United States,South Dakota,3/19/20,14,0,1,0
WikiUS,United States,South Dakota,3/20/20,14,0,1,0
WikiUS,United States,South Dakota,3/21/20,14,0,1,0
WikiUS,United States,South Dakota,3/22/2020,14,0,1,0
WikiUS,United States,Tennessee,3/17/20,73,0,0,0
WikiUS,United States,Tennessee,3/18/20,98,0,0,0
WikiUS,United States,Tennessee,3/19/20,154,0,0,0
WikiUS,United States,Tennessee,3/20/20,281,0,1,0
WikiUS,United States,Tennessee,3/21/20,371,,1,0
WikiUS,United States,Tennessee,3/22/2020,371,,1,0
WikiUS,United States,Texas,3/17/20,64,0,1,0
WikiUS,United States,Texas,3/18/20,169,0,3,0
WikiUS,United States,Texas,3/19/20,307,0,5,0
WikiUS,United States,Texas,3/20/20,417,4,5,0
WikiUS,United States,Texas,3/21/20,304,,5,0
WikiUS,United States,Texas,3/22/2020,304,,5,0
WikiUS,United States,Virgin Islands,3/17/20,1,0,0,0
WikiUS,United States,Virgin Islands,3/18/20,1,0,0,0
WikiUS,United States,Virgin Islands,3/19/20,3,0,0,0
WikiUS,United States,Virgin Islands,3/20/20,3,0,0,0
WikiUS,United States,Virgin Islands,3/21/20,3,0,0,0
WikiUS,United States,Virgin Islands,3/22/2020,3,0,0,0
WikiUS,United States,Utah,3/17/20,41,0,0,0
WikiUS,United States,Utah,3/18/20,53,0,0,0
WikiUS,United States,Utah,3/19/20,80,0,0,0
WikiUS,United States,Utah,3/20/20,112,0,0,0
WikiUS,United States,Utah,3/21/20,112,0,0,0
WikiUS,United States,Utah,3/22/2020,112,0,0,0
WikiUS,United States,Vermont,3/17/20,4,0,0,0
WikiUS,United States,Vermont,3/18/20,19,0,0,0
WikiUS,United States,Vermont,3/19/20,22,0,0,0
WikiUS,United States,Vermont,3/20/20,29,0,2,0
WikiUS,United States,Vermont,3/21/20,29,0,2,0
WikiUS,United States,Vermont,3/22/2020,29,0,2,0
WikiUS,United States,Virginia,3/17/20,67,0,2,0
WikiUS,United States,Virginia,3/18/20,77,1,2,0
WikiUS,United States,Virginia,3/19/20,105,1,2,0
WikiUS,United States,Virginia,3/20/20,125,1,2,0
WikiUS,United States,Virginia,3/21/20,153,1,2,0
WikiUS,United States,Virginia,3/22/2020,153,1,2,0
WikiUS,United States,Washington,3/17/20,1012,1,54,0
WikiUS,United States,Washington,3/18/20,1187,89,66,0
WikiUS,United States,Washington,3/19/20,1376,89,74,0
WikiUS,United States,Washington,3/20/20,1524,124,83,0
WikiUS,United States,Washington,3/21/20,1793,,94,0
WikiUS,United States,Washington,3/22/2020,1793,,94,0
WikiUS,United States,West Virginia,3/17/20,1,0,0,0
WikiUS,United States,West Virginia,3/18/20,1,0,0,0
WikiUS,United States,West Virginia,3/19/20,2,0,0,0
WikiUS,United States,West Virginia,3/20/20,7,0,0,0
WikiUS,United States,West Virginia,3/21/20,11,0,0,0
WikiUS,United States,West Virginia,3/22/2020,11,0,0,0
WikiUS,United States,Wisconsin,3/17/20,47,1,0,0
WikiUS,United States,Wisconsin,3/18/20,107,1,0,0
WikiUS,United States,Wisconsin,3/19/20,160,1,0,0
WikiUS,United States,Wisconsin,3/20/20,210,1,3,0
WikiUS,United States,Wisconsin,3/21/20,281,,4,0
WikiUS,United States,Wisconsin,3/22/2020,281,,4,0
WikiUS,United States,Wyoming,3/17/20,11,0,0,0
WikiUS,United States,Wyoming,3/18/20,15,0,0,0
WikiUS,United States,Wyoming,3/19/20,18,0,0,0
WikiUS,United States,Wyoming,3/20/20,21,0,0,0
WikiUS,United States,Wyoming,3/21/20,21,0,0,0
WikiUS,United States,Wyoming,3/22/2020,21,0,0,0
WikiCountry,Afghanistan,total,3/17/20,21,1,0,1
WikiCountry,Afghanistan,total,3/18/20,22,,0,1
WikiCountry,Afghanistan,total,3/19/20,22,1,0,1
WikiCountry,Afghanistan,total,3/20/20,24,1,0,1
WikiCountry,Afghanistan,total,3/21/20,24,1,0,1
WikiCountry,Afghanistan,total,3/22/2020,34,1,1,1
WikiCountry,Albania,total,3/17/20,55,0,1,1
WikiCountry,Albania,total,3/18/20,59,,2,1
WikiCountry,Albania,total,3/19/20,64,0,2,1
WikiCountry,Albania,total,3/20/20,70,2,2,1
WikiCountry,Albania,total,3/21/20,76,2,2,1
WikiCountry,Albania,total,3/22/2020,89,3,2,1
WikiCountry,Algeria,total,3/17/20,61,10,5,1
WikiCountry,Algeria,total,3/18/20,75,,7,1
WikiCountry,Algeria,total,3/19/20,90,32,9,1
WikiCountry,Algeria,total,3/20/20,94,32,11,1
WikiCountry,Algeria,total,3/21/20,139,65,15,1
WikiCountry,Algeria,total,3/22/2020,139,65,15,1
WikiCountry,Andorra,total,3/17/20,14,0,0,1
WikiCountry,Andorra,total,3/18/20,53,,0,1
WikiCountry,Andorra,total,3/19/20,74,1,0,1
WikiCountry,Andorra,total,3/20/20,75,1,0,1
WikiCountry,Andorra,total,3/21/20,88,1,0,1
WikiCountry,Andorra,total,3/22/2020,112,1,1,1
WikiCountry,NOT MAPPED_Angola,total,3/21/20,2,0,0,1
WikiCountry,NOT MAPPED_Angola,total,3/22/2020,2,0,0,1
WikiCountry,Antigua and Barbuda,total,3/17/20,1,0,0,1
WikiCountry,Antigua and Barbuda,total,3/18/20,1,,0,1
WikiCountry,Antigua and Barbuda,total,3/19/20,1,0,0,1
WikiCountry,Antigua and Barbuda,total,3/20/20,1,0,0,1
WikiCountry,Antigua and Barbuda,total,3/21/20,1,0,0,1
WikiCountry,Antigua and Barbuda,total,3/22/2020,1,0,0,1
WikiCountry,Argentina,total,3/17/20,79,3,2,1
WikiCountry,Argentina,total,3/18/20,97,,2,1
WikiCountry,Argentina,total,3/19/20,97,3,3,1
WikiCountry,Argentina,total,3/20/20,158,3,3,1
WikiCountry,Argentina,total,3/21/20,225,27,4,1
WikiCountry,Argentina,total,3/22/2020,225,27,4,1
WikiCountry,Armenia,total,3/17/20,72,1,0,1
WikiCountry,Armenia,total,3/18/20,110,,0,1
WikiCountry,Armenia,total,3/19/20,122,1,0,1
WikiCountry,Armenia,total,3/20/20,136,1,0,1
WikiCountry,Armenia,total,3/21/20,160,1,0,1
WikiCountry,Armenia,total,3/22/2020,190,2,0,1
WikiCountry,Australia,total,3/17/20,452,27,5,1
WikiCountry,Australia,total,3/18/20,596,2,6,1
WikiCountry,Australia,total,3/19/20,709,46,6,1
WikiCountry,Australia,total,3/20/20,"1,023",43,7,1
WikiCountry,Australia,total,3/21/20,"1,122",43,7,1
WikiCountry,Australia,total,3/22/2020,1356,43,7,1
WikiCountry,Austria,total,3/17/20,1332,9,3,1
WikiCountry,Austria,total,3/18/20,1646,,4,1
WikiCountry,Austria,total,3/19/20,2179,9,6,1
WikiCountry,Austria,total,3/20/20,"2,649",9,6,1
WikiCountry,Austria,total,3/21/20,"2,992",9,8,1
WikiCountry,Austria,total,3/22/2020,3026,9,9,1
WikiCountry,Azerbaijan,total,3/17/20,34,6,1,1
WikiCountry,Azerbaijan,total,3/18/20,34,,1,1
WikiCountry,Azerbaijan,total,3/19/20,44,10,1,1
WikiCountry,Azerbaijan,total,3/20/20,44,10,1,1
WikiCountry,Azerbaijan,total,3/21/20,53,10,1,1
WikiCountry,Azerbaijan,total,3/22/2020,65,10,1,1
WikiCountry,Bahamas,total,3/17/20,1,0,0,1
WikiCountry,Bahamas,total,3/18/20,1,,0,1
WikiCountry,Bahamas,total,3/19/20,3,0,0,1
WikiCountry,Bahamas,total,3/20/20,3,0,0,1
WikiCountry,Bahamas,total,3/21/20,4,0,0,1
WikiCountry,Bahamas,total,3/22/2020,4,0,0,1
WikiCountry,Bahrain,total,3/17/20,242,88,1,1
WikiCountry,Bahrain,total,3/18/20,256,,1,1
WikiCountry,Bahrain,total,3/19/20,279,110,1,1
WikiCountry,Bahrain,total,3/20/20,298,125,1,1
WikiCountry,Bahrain,total,3/21/20,310,125,1,1
WikiCountry,Bahrain,total,3/22/2020,334,149,2,1
WikiCountry,Bangladesh,total,3/17/20,8,3,0,1
WikiCountry,Bangladesh,total,3/18/20,14,,1,1
WikiCountry,Bangladesh,total,3/19/20,18,3,1,1
WikiCountry,Bangladesh,total,3/20/20,20,3,1,1
WikiCountry,Bangladesh,total,3/21/20,24,3,2,1
WikiCountry,Bangladesh,total,3/22/2020,27,3,2,1
WikiCountry,Barbados,total,3/17/20,2,0,0,1
WikiCountry,Barbados,total,3/18/20,2,,0,1
WikiCountry,Barbados,total,3/19/20,5,0,0,1
WikiCountry,Barbados,total,3/20/20,5,0,0,1
WikiCountry,Barbados,total,3/21/20,5,0,0,1
WikiCountry,Barbados,total,3/22/2020,5,0,0,1
WikiCountry,Belarus,total,3/17/20,36,3,0,1
WikiCountry,Belarus,total,3/18/20,51,,0,1
WikiCountry,Belarus,total,3/19/20,51,5,0,1
WikiCountry,Belarus,total,3/20/20,69,15,0,1
WikiCountry,Belarus,total,3/21/20,76,15,0,1
WikiCountry,Belarus,total,3/22/2020,76,15,0,1
WikiCountry,Belgium,total,3/17/20,1243,14,10,1
WikiCountry,Belgium,total,3/18/20,1486,,14,1
WikiCountry,Belgium,total,3/19/20,1795,31,21,1
WikiCountry,Belgium,total,3/20/20,2257,204,37,1
WikiCountry,Belgium,total,3/21/20,2815,263,67,1
WikiCountry,Belgium,total,3/22/2020,"3,401",340,75,1
WikiCountry,Benin,total,3/17/20,1,0,0,1
WikiCountry,Benin,total,3/18/20,2,,0,1
WikiCountry,Benin,total,3/19/20,2,0,0,1
WikiCountry,Benin,total,3/20/20,2,0,0,1
WikiCountry,Benin,total,3/21/20,2,0,0,1
WikiCountry,Benin,total,3/22/2020,2,0,0,1
WikiCountry,Bhutan,total,3/17/20,1,0,0,1
WikiCountry,Bhutan,total,3/18/20,1,,0,1
WikiCountry,Bhutan,total,3/19/20,1,0,0,1
WikiCountry,Bhutan,total,3/20/20,2,0,0,1
WikiCountry,Bhutan,total,3/21/20,2,0,0,1
WikiCountry,Bhutan,total,3/22/2020,2,0,0,1
WikiCountry,Bolivia,total,3/17/20,12,0,0,1
WikiCountry,Bolivia,total,3/18/20,12,,0,1
WikiCountry,Bolivia,total,3/19/20,15,0,0,1
WikiCountry,Bolivia,total,3/20/20,16,0,0,1
WikiCountry,Bolivia,total,3/21/20,19,0,0,1
WikiCountry,Bolivia,total,3/22/2020,20,0,0,1
WikiCountry,Bosnia and Herzegovina,total,3/17/20,34,2,0,1
WikiCountry,Bosnia and Herzegovina,total,3/18/20,39,,0,1
WikiCountry,Bosnia and Herzegovina,total,3/19/20,64,2,0,1
WikiCountry,Bosnia and Herzegovina,total,3/20/20,89,2,0,1
WikiCountry,Bosnia and Herzegovina,total,3/21/20,94,2,1,1
WikiCountry,Bosnia and Herzegovina,total,3/22/2020,94,2,1,1
WikiCountry,Brazil,total,3/17/20,346,2,1,1
WikiCountry,Brazil,total,3/18/20,529,,4,1
WikiCountry,Brazil,total,3/19/20,635,2,7,1
WikiCountry,Brazil,total,3/20/20,970,2,11,1
WikiCountry,Brazil,total,3/21/20,1178,2,18,1
WikiCountry,Brazil,total,3/22/2020,"1,201",2,18,1
WikiCountry,Brunei,total,3/17/20,56,0,0,1
WikiCountry,Brunei,total,3/18/20,68,,0,1
WikiCountry,Brunei,total,3/19/20,73,0,0,1
WikiCountry,Brunei,total,3/20/20,78,1,0,1
WikiCountry,Brunei,total,3/21/20,83,1,0,1
WikiCountry,Brunei,total,3/22/2020,88,1,0,1
WikiCountry,Bulgaria,total,3/17/20,81,0,2,1
WikiCountry,Bulgaria,total,3/18/20,92,,2,1
WikiCountry,Bulgaria,total,3/19/20,107,0,3,1
WikiCountry,Bulgaria,total,3/20/20,127,1,3,1
WikiCountry,Bulgaria,total,3/21/20,163,3,3,1
WikiCountry,Bulgaria,total,3/22/2020,185,3,3,1
WikiCountry,Burkina Faso,total,3/17/20,15,0,0,1
WikiCountry,Burkina Faso,total,3/18/20,20,,1,1
WikiCountry,Burkina Faso,total,3/19/20,33,0,1,1
WikiCountry,Burkina Faso,total,3/20/20,40,4,1,1
WikiCountry,Burkina Faso,total,3/21/20,64,5,3,1
WikiCountry,Burkina Faso,total,3/22/2020,75,5,4,1
WikiCountry,Cambodia,total,3/17/20,33,1,0,1
WikiCountry,Cambodia,total,3/18/20,37,,0,1
WikiCountry,Cambodia,total,3/19/20,37,1,0,1
WikiCountry,Cambodia,total,3/20/20,51,1,0,1
WikiCountry,Cambodia,total,3/21/20,53,1,0,1
WikiCountry,Cambodia,total,3/22/2020,84,2,0,1
WikiCountry,Cameroon,total,3/17/20,10,0,0,1
WikiCountry,Cameroon,total,3/18/20,13,,0,1
WikiCountry,Cameroon,total,3/19/20,13,0,0,1
WikiCountry,Cameroon,total,3/20/20,20,2,0,1
WikiCountry,Cameroon,total,3/21/20,27,2,0,1
WikiCountry,Cameroon,total,3/22/2020,40,2,0,1
WikiCountry,Canada,total,3/17/20,598,11,8,1
WikiCountry,Canada,total,3/18/20,727,3,9,1
WikiCountry,Canada,total,3/19/20,873,11,12,1
WikiCountry,Canada,total,3/20/20,"1,099",11,12,1
WikiCountry,Canada,total,3/21/20,"1,388",14,19,1
WikiCountry,Canada,total,3/22/2020,1378,18,21,1
WikiCountry,NOT MAPPED_Cape Verde,total,3/20/20,1,0,0,1
WikiCountry,NOT MAPPED_Cape Verde,total,3/21/20,3,0,0,1
WikiCountry,NOT MAPPED_Cape Verde,total,3/22/2020,3,0,0,1
WikiCountry,Central African Republic,total,3/17/20,1,0,0,1
WikiCountry,Central African Republic,total,3/18/20,1,,0,1
WikiCountry,Central African Republic,total,3/19/20,1,0,0,1
WikiCountry,Central African Republic,total,3/20/20,3,0,0,1
WikiCountry,Central African Republic,total,3/21/20,3,0,0,1
WikiCountry,Central African Republic,total,3/22/2020,3,0,0,1
WikiCountry,NOT MAPPED_Chad,total,3/19/20,1,0,0,1
WikiCountry,NOT MAPPED_Chad,total,3/20/20,1,0,0,1
WikiCountry,NOT MAPPED_Chad,total,3/21/20,1,0,0,1
WikiCountry,NOT MAPPED_Chad,total,3/22/2020,1,0,0,1
WikiCountry,Chile,total,3/17/20,201,0,0,1
WikiCountry,Chile,total,3/18/20,238,,0,1
WikiCountry,Chile,total,3/19/20,342,5,0,1
WikiCountry,Chile,total,3/20/20,434,6,0,1
WikiCountry,Chile,total,3/21/20,537,8,1,1
WikiCountry,Chile,total,3/22/2020,537,8,1,1
WikiCountry,China,total,3/17/20,"80,894","69,614","3,237",1
WikiCountry,China,total,3/18/20,80928,23,3245,1
WikiCountry,China,total,3/19/20,80967,"71,150",3248,1
WikiCountry,China,total,3/21/20,"81,008","71,740","3,255",1
WikiCountry,China,total,3/22/2020,81054,"72,244",3261,1
WikiCountry,Colombia,total,3/17/20,65,1,0,1
WikiCountry,Colombia,total,3/18/20,93,,0,1
WikiCountry,Colombia,total,3/19/20,108,1,0,1
WikiCountry,Colombia,total,3/20/20,145,1,0,1
WikiCountry,Colombia,total,3/21/20,196,1,0,1
WikiCountry,Colombia,total,3/22/2020,231,3,2,1
WikiCountry,Costa Rica,total,3/17/20,50,0,0,1
WikiCountry,Costa Rica,total,3/18/20,69,,1,1
WikiCountry,Costa Rica,total,3/19/20,89,0,1,1
WikiCountry,Costa Rica,total,3/20/20,113,0,2,1
WikiCountry,Costa Rica,total,3/21/20,117,2,2,1
WikiCountry,Costa Rica,total,3/22/2020,117,2,2,1
WikiCountry,Croatia,total,3/17/20,69,5,0,1
WikiCountry,Croatia,total,3/18/20,89,,0,1
WikiCountry,Croatia,total,3/19/20,110,5,0,1
WikiCountry,Croatia,total,3/20/20,128,5,0,1
WikiCountry,Croatia,total,3/21/20,206,5,0,1
WikiCountry,Croatia,total,3/22/2020,254,5,0,1
WikiCountry,Cuba,total,3/17/20,5,0,0,1
WikiCountry,Cuba,total,3/18/20,10,,0,1
WikiCountry,Cuba,total,3/19/20,11,0,1,1
WikiCountry,Cuba,total,3/20/20,16,0,1,1
WikiCountry,Cuba,total,3/21/20,21,0,1,1
WikiCountry,Cuba,total,3/22/2020,21,0,1,1
WikiCountry,Cyprus,total,3/17/20,49,0,0,1
WikiCountry,Cyprus,total,3/18/20,58,,0,1
WikiCountry,Cyprus,total,3/19/20,100,0,0,1
WikiCountry,Cyprus,total,3/20/20,75,0,0,1
WikiCountry,Cyprus,total,3/21/20,75,0,0,1
WikiCountry,Cyprus,total,3/22/2020,75,0,0,1
WikiCountry,Czech Republic,total,3/17/20,434,3,0,1
WikiCountry,Czech Republic,total,3/18/20,522,,0,1
WikiCountry,Czech Republic,total,3/19/20,694,3,0,1
WikiCountry,Czech Republic,total,3/20/20,833,4,0,1
WikiCountry,Czech Republic,total,3/21/20,995,6,0,1
WikiCountry,Czech Republic,total,3/22/2020,"1,047",6,0,1
WikiCountry,Denmark,total,3/17/20,"1,025",,4,1
WikiCountry,Denmark,total,3/18/20,1117,,4,1
WikiCountry,Denmark,total,3/19/20,"1,225",,6,1
WikiCountry,Denmark,total,3/20/20,"1,337",,9,1
WikiCountry,Denmark,total,3/21/20,"1,420",,13,1
WikiCountry,Denmark,total,3/22/2020,"1,512",,13,1
WikiCountry,Cruise Ship,total,3/17/20,712,508,7,1
WikiCountry,Cruise Ship,total,3/18/20,712,,7,1
WikiCountry,Cruise Ship,total,3/19/20,712,551,8,1
WikiCountry,Cruise Ship,total,3/20/20,712,567,8,1
WikiCountry,Cruise Ship,total,3/21/20,712,567,9,1
WikiCountry,Cruise Ship,total,3/22/2020,712,574,9,1
WikiCountry,Djibouti,total,3/18/20,1,,0,1
WikiCountry,Djibouti,total,3/19/20,1,0,0,1
WikiCountry,Djibouti,total,3/20/20,1,0,0,1
WikiCountry,Djibouti,total,3/21/20,1,0,0,1
WikiCountry,Djibouti,total,3/22/2020,1,0,0,1
WikiCountry,Dominican Republic,total,3/17/20,21,0,1,1
WikiCountry,Dominican Republic,total,3/18/20,34,,2,1
WikiCountry,Dominican Republic,total,3/19/20,34,0,2,1
