Date,Country,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,Critical,NewCritical,NewCritical_2DayAvg,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000,DaysInCritical,DaysInCritical5,DaysInCritical100,DaysInCritical250,DaysInCritical000
3/19/2020,Malta,64,11,0,3.2,5.5,6.5,0,0,0,,0,,2,0,0,0,62,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Malta,73,9,11,4.8,10,4.3,0,0,0,,0,,2,1,1,0.5,71,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1
3/21/2020,Malta,90,17,9,2.9,13,3.8,0,0,0,,0,,2,1,1,1,88,6,6,0,0,0,0,0,0,0,0,2,0,0,0,1
3/22/2020,Malta,90,0,17,,8.5,7.2,0,0,0,,0,,2,1,1,1,88,7,7,0,0,0,0,0,0,0,0,3,0,0,0,1
3/23/2020,Malta,107,17,0,3.6,8.5,7.2,0,0,0,,,,2,1,1,1,105,8,8,1,0,0,0,0,0,0,0,4,0,0,0,1
3/17/20,Martinique,23,23,0,1.0,23,1.0,1,1,0,1.0,1,1.0,0,0,0,0,22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3/18/20,Martinique,23,0,23,,11.5,,1,0,1,,0.5,,0,0,0,0,22,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1
3/18/20,Martinique,23,0,0,,0,,1,0,0,,0,,0,0,0,0,22,3,3,0,0,0,3,0,0,0,0,0,0,0,0,1
3/19/2020,Martinique,32,9,0,1.7,4.5,3.4,1,0,0,,0,,0,0,0,0,31,4,4,0,0,0,4,0,0,0,0,0,0,0,0,1
3/20/2020,Martinique,37,5,9,4.3,7,3.1,1,0,0,,0,,0,7,7,3.5,36,5,5,0,0,0,5,0,0,0,0,1,1,0,0,1
3/21/2020,Martinique,44,7,5,3.6,6,4.2,1,0,0,,0,,0,7,7,7,43,6,6,0,0,0,6,0,0,0,0,2,2,0,0,1
3/22/2020,Martinique,44,0,7,,3.5,8.6,1,0,0,,0,,0,7,7,7,43,7,7,0,0,0,7,0,0,0,0,3,3,0,0,1
3/23/2020,Martinique,44,0,0,,3.5,8.6,1,0,0,,,,0,7,7,7,43,8,8,0,0,0,8,0,0,0,0,4,4,0,0,1
3/17/20,Mauritania,2,2,0,1.0,2,1.0,0,0,0,1.0,0,1.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Mauritania,2,0,2,,1,,0,0,0,,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Mauritania,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Mauritania,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Mauritania,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Mauritania,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Mauritania,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Mauritania,2,0,0,,0,,0,0,0,,,,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Mauritius,7,7,0,1.0,7,1.0,0,0,0,1.0,0,1.0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Mauritius,7,0,7,,3.5,,0,0,0,,0,,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Mauritius,12,5,0,1.0,2.5,2.0,0,0,0,,0,,0,0,0,0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Mauritius,14,2,5,4.2,3.5,2.4,1,1,0,,0.5,,0,0,0,0,13,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1
3/21/2020,Mauritius,28,14,2,0.7,8,1.1,2,1,1,0.7,1,0.7,0,0,0,0,26,5,5,0,0,0,2,0,0,0,0,0,0,0,0,1
3/22/2020,Mauritius,28,0,14,,7,2.6,2,0,1,,0.5,2.8,0,1,1,0.5,26,6,6,0,0,0,3,0,0,0,0,1,0,0,0,1
3/23/2020,Mauritius,28,0,0,,7,2.6,2,0,0,,,2.8,0,1,1,1,26,7,7,0,0,0,4,0,0,0,0,2,0,0,0,1
3/17/20,Mayotte,3,3,0,1.0,3,1.0,0,0,0,1.0,0,1.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Mayotte,4,1,3,2.1,2,2.1,0,0,0,,0,,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Mayotte,4,0,1,,0.5,5.6,0,0,0,,0,,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Mayotte,7,3,0,0.9,1.5,1.9,0,0,0,,0,,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Mayotte,11,4,3,1.2,3.5,1.4,0,0,0,,0,,0,0,0,0,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Mayotte,11,0,4,,2,3.8,0,0,0,,0,,0,0,0,0,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Mayotte,11,0,0,,0,,0,0,0,,0,,0,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Mayotte,21,10,0,0.8,5,1.5,0,0,0,,,,0,0,0,0,21,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Mexico,93,93,0,1.0,93,1.0,0,0,0,1.0,0,1.0,4,1,1,1,89,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,Mexico,118,25,93,2.5,59,2.5,1,1,0,,0.5,,4,1,1,1,113,2,2,1,0,0,1,0,0,0,0,2,0,0,0,1
3/18/20,Mexico,118,0,25,,12.5,6.3,1,0,1,,0.5,1.4,4,1,1,1,113,3,3,2,0,0,2,0,0,0,0,3,0,0,0,1
3/19/2020,Mexico,164,46,0,1.7,23,3.4,1,0,0,,0,,4,1,1,1,159,4,4,3,0,0,3,0,0,0,0,4,0,0,0,1
3/20/2020,Mexico,203,39,46,2.9,42.5,2.6,2,1,0,0.7,0.5,1.4,4,1,1,1,197,5,5,4,0,0,4,0,0,0,0,5,0,0,0,1
3/21/2020,Mexico,251,48,39,2.9,43.5,3.2,2,0,1,,0.5,2.8,4,1,1,1,245,6,6,5,1,0,5,0,0,0,0,6,0,0,0,1
3/22/2020,Mexico,251,0,48,,24,7.1,2,0,0,,0,,4,1,1,1,245,7,7,6,2,0,6,0,0,0,0,7,0,0,0,1
3/23/2020,Mexico,316,65,0,2.6,32.5,5.3,2,0,0,,,,4,1,1,1,310,8,8,7,3,0,7,0,0,0,0,8,0,0,0,1
3/17/20,Moldova,36,36,0,1.0,36,1.0,1,1,0,1.0,1,1.0,1,1,1,1,34,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3/18/20,Moldova,49,13,36,1.8,24.5,1.8,1,0,1,,0.5,,1,2,2,1.5,47,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1
3/18/20,Moldova,49,0,13,,6.5,5.1,1,0,0,,0,,1,2,2,2,47,3,3,0,0,0,3,0,0,0,0,3,0,0,0,1
3/19/2020,Moldova,66,17,0,1.9,8.5,3.9,1,0,0,,0,,1,3,3,2.5,64,4,4,0,0,0,4,0,0,0,0,4,0,0,0,1
3/20/2020,Moldova,80,14,17,3.2,15.5,2.9,1,0,0,,0,,1,3,3,3,78,5,5,0,0,0,5,0,0,0,0,5,0,0,0,1
3/21/2020,Moldova,94,14,14,3.9,14,3.9,1,0,0,,0,,1,3,3,3,92,6,6,0,0,0,6,0,0,0,0,6,0,0,0,1
3/22/2020,Moldova,94,0,14,,7,9.2,1,0,0,,0,,1,3,3,3,92,7,7,0,0,0,7,0,0,0,0,7,0,0,0,1
3/23/2020,Moldova,94,0,0,,7,9.2,1,0,0,,,,2,3,3,3,91,8,8,0,0,0,8,0,0,0,0,8,0,0,0,1
3/17/20,Monaco,9,9,0,1.0,9,1.0,0,0,0,1.0,0,1.0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Monaco,10,1,9,6.3,5,6.3,0,0,0,,0,,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Monaco,10,0,1,,0.5,14.0,0,0,0,,0,,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Monaco,11,1,0,7.0,0.5,14.0,0,0,0,,0,,0,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Monaco,18,7,1,1.1,4,1.9,0,0,0,,0,,0,0,0,0,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Monaco,23,5,7,2.5,6,2.1,0,0,0,,0,,1,0,0,0,22,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Monaco,23,0,5,,2.5,6.2,0,0,0,,0,,1,0,0,0,22,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Monaco,23,0,0,,2.5,6.2,0,0,0,,,,1,0,0,0,22,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Mongolia,6,6,0,1.0,6,1.0,0,0,0,1.0,0,1.0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Mongolia,6,0,6,,3,,0,0,0,,0,,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Mongolia,6,0,0,,0,,0,0,0,,0,,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Mongolia,6,0,0,,0,,0,0,0,,0,,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Mongolia,10,4,0,1.1,2,2.1,0,0,0,,0,,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Mongolia,10,0,4,,2,3.5,0,0,0,,0,,0,0,0,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Mongolia,10,0,0,,0,,0,0,0,,0,,0,0,0,0,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Mongolia,10,0,0,,0,,0,0,0,,,,0,0,0,0,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Montenegro,8,8,0,1.0,8,1.0,0,0,0,1.0,0,1.0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Montenegro,13,5,8,1.1,6.5,1.1,0,0,0,,0,,0,0,0,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Montenegro,13,0,5,,2.5,3.6,0,0,0,,0,,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Montenegro,14,1,0,9.1,0.5,18.2,0,0,0,,0,,0,0,0,0,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Montenegro,16,2,1,4.9,1.5,6.5,0,0,0,,0,,0,0,0,0,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Montenegro,21,5,2,2.2,3.5,3.2,0,0,0,,0,,0,0,0,0,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Montenegro,21,0,5,,2.5,5.9,0,0,0,,0,,0,0,0,0,21,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Montenegro,22,1,0,14.7,0.5,29.4,1,1,0,,0.5,,0,0,0,0,21,8,8,0,0,0,1,0,0,0,0,0,0,0,0,1
3/18/20,Montserrat,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Montserrat,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Montserrat,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Montserrat,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Montserrat,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Montserrat,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Montserrat,1,0,0,,0,,0,0,0,,,,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Morocco,54,54,0,1.0,54,1.0,2,2,0,1.0,2,1.0,1,1,1,1,51,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3/18/20,Morocco,63,9,54,4.0,31.5,4.0,2,0,2,,1,,1,1,1,1,60,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1
3/18/20,Morocco,63,0,9,,4.5,9.3,2,0,0,,0,,1,1,1,1,60,3,3,0,0,0,3,0,0,0,0,3,0,0,0,1
3/19/2020,Morocco,86,23,0,1.8,11.5,3.7,3,1,0,1.4,0.5,2.8,2,1,1,1,81,4,4,0,0,0,4,0,0,0,0,4,0,0,0,1
3/20/2020,Morocco,96,10,23,5.7,16.5,3.4,3,0,1,,0.5,4.2,2,1,1,1,91,5,5,0,0,0,5,0,0,0,0,5,0,0,0,1
3/21/2020,Morocco,115,19,10,3.4,14.5,4.4,4,1,0,2.1,0.5,4.2,3,1,1,1,108,6,6,1,0,0,6,0,0,0,0,6,0,0,0,1
3/22/2020,Morocco,115,0,19,,9.5,8.0,4,0,1,,0.5,5.6,3,1,1,1,108,7,7,2,0,0,7,0,0,0,0,7,0,0,0,1
3/23/2020,Morocco,134,19,0,4.0,9.5,8.0,4,0,0,,,5.6,3,1,1,1,127,8,8,3,0,0,8,0,0,0,0,8,0,0,0,1
3/22/2020,Mozambique,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2020,Mozambique,1,0,1,0.7,1,0.7,0,0,0,,1,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Namibia,2,2,0,1.0,2,1.0,0,0,0,1.0,0,1.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Namibia,3,1,2,1.4,1.5,1.4,0,0,0,,0,,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Namibia,3,0,1,,0.5,4.2,0,0,0,,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Namibia,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Namibia,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Namibia,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Namibia,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Namibia,3,0,0,,0,,0,0,0,,,,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Nepal,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Nepal,1,0,1,,0.5,,0,0,0,,0,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Nepal,1,0,0,,0,,0,0,0,,0,,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Nepal,1,0,0,,0,,0,0,0,,0,,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Nepal,1,0,0,,0,,0,0,0,,0,,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Nepal,1,0,0,,0,,0,0,0,,0,,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Nepal,1,0,0,,0,,0,0,0,,0,,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Nepal,2,1,0,,0.5,,0,0,0,,,,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Netherlands,2051,2051,0,1.0,2051,1.0,58,58,0,1.0,58,1.0,2,45,45,45,1991,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
3/18/20,Netherlands,2460,409,2051,3.4,1230,3.4,76,18,58,2.3,38,2.3,2,45,45,45,2382,2,2,2,2,2,2,2,0,0,0,2,2,0,0,1
3/18/20,Netherlands,2460,0,409,,204.5,8.2,76,0,18,,9,5.9,2,45,45,45,2382,3,3,3,3,3,3,3,0,0,0,3,3,0,0,1
3/19/2020,Netherlands,2994,534,0,3.1,267,6.2,106,30,0,1.8,15,3.5,2,45,45,45,2886,4,4,4,4,4,4,4,1,0,0,4,4,0,0,1
3/20/2020,Netherlands,3631,637,534,3.2,585.5,3.5,136,30,30,2.5,30,2.5,2,210,210,127.5,3493,5,5,5,5,5,5,5,2,0,0,5,5,1,0,1
3/21/2020,Netherlands,4204,573,637,4.3,605,4.0,179,43,30,2.2,36.5,2.6,2,354,354,282,4023,6,6,6,6,6,6,6,3,0,0,6,6,2,1,1
3/22/2020,Netherlands,4204,0,573,,286.5,9.8,179,0,43,,21.5,5.8,2,354,354,354,4023,7,7,7,7,7,7,7,4,0,0,7,7,3,2,1
3/23/2020,Netherlands,4749,545,0,5.2,272.5,10.3,213,34,0,3.7,17,7.4,2,435,435,394.5,4534,8,8,8,8,8,8,8,5,0,0,8,8,4,3,1
3/18/20,New Caledonia,2,2,0,1.0,2,1.0,0,0,0,1.0,0,1.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,New Caledonia,2,0,2,,1,,0,0,0,,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,New Caledonia,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,New Caledonia,4,2,0,0.7,1,1.4,0,0,0,,0,,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,New Caledonia,4,0,2,,1,2.8,0,0,0,,0,,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,New Caledonia,4,0,0,,0,,0,0,0,,0,,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,New Caledonia,8,4,0,0.7,2,1.4,0,0,0,,,,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,New Zealand,20,20,0,1.0,20,1.0,0,0,0,1.0,0,1.0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,New Zealand,28,8,20,1.8,14,1.8,0,0,0,,0,,0,0,0,0,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,New Zealand,28,0,8,,4,4.9,0,0,0,,0,,0,0,0,0,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,New Zealand,52,24,0,0.8,12,1.6,0,0,0,,0,,0,0,0,0,52,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,New Zealand,52,0,24,,12,3.0,0,0,0,,0,,0,0,0,0,52,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,New Zealand,102,50,0,0.7,25,1.5,0,0,0,,0,,0,0,0,0,102,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,New Zealand,102,0,50,,25,2.9,0,0,0,,0,,0,0,0,0,102,7,7,2,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,New Zealand,102,0,0,,25,2.9,0,0,0,,,,0,0,0,0,102,8,8,3,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Nicaragua,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Nicaragua,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Nicaragua,2,1,0,0.7,0.5,1.4,0,0,0,,0,,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Nicaragua,2,0,1,,0.5,2.8,0,0,0,,0,,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Nicaragua,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Nicaragua,2,0,0,,0,,0,0,0,,0,,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Nicaragua,2,0,0,,0,,0,0,0,,,,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Niger,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2020,Niger,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Niger,2,1,0,0.7,0.5,1.4,0,0,0,,0,,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Niger,2,0,1,,0.5,2.8,0,0,0,,0,,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Niger,2,0,0,,0.5,2.8,0,0,0,,,,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Nigeria,8,8,0,1.0,8,1.0,0,0,0,1.0,0,1.0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Nigeria,12,4,8,1.2,6,1.2,0,0,0,,0,,1,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Nigeria,12,0,4,,2,3.8,0,0,0,,0,,1,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Nigeria,12,0,0,,0,,0,0,0,,0,,1,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Nigeria,22,10,0,0.8,5,1.5,0,0,0,,0,,1,0,0,0,21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Nigeria,30,8,10,1.8,9,1.6,0,0,0,,0,,1,0,0,0,29,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Nigeria,30,0,8,,4,5.1,0,0,0,,0,,2,0,0,0,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Nigeria,36,6,0,3.3,3,6.5,1,1,0,,0.5,,2,0,0,0,33,8,8,0,0,0,1,0,0,0,0,0,0,0,0,1
3/17/20,North Macedonia,43,43,0,1.0,43,1.0,0,0,0,1.0,0,1.0,1,1,1,1,42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,North Macedonia,50,7,43,4.2,25,4.2,0,0,0,,0,,1,1,1,1,49,2,2,0,0,0,0,0,0,0,0,2,0,0,0,1
3/18/20,North Macedonia,50,0,7,,3.5,9.8,0,0,0,,0,,1,1,1,1,49,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1
3/19/2020,North Macedonia,76,26,0,1.3,13,2.6,0,0,0,,0,,1,1,1,1,75,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1
3/20/2020,North Macedonia,85,9,26,5.8,17.5,3.0,0,0,0,,0,,1,1,1,1,84,5,5,0,0,0,0,0,0,0,0,5,0,0,0,1
3/21/2020,North Macedonia,115,30,9,2.0,19.5,3.0,1,1,0,,0.5,,1,1,1,1,113,6,6,1,0,0,1,0,0,0,0,6,0,0,0,1
3/22/2020,North Macedonia,115,0,30,,15,5.3,1,0,1,,0.5,1.4,1,1,1,1,113,7,7,2,0,0,2,0,0,0,0,7,0,0,0,1
3/23/2020,North Macedonia,136,21,0,3.8,10.5,7.5,2,1,0,0.7,0.5,1.4,1,1,1,1,133,8,8,3,0,0,3,0,0,0,0,8,0,0,0,1
3/17/20,Norway,1591,1591,0,1.0,1591,1.0,6,6,0,1.0,6,1.0,1,27,27,27,1584,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
3/18/20,Norway,1790,199,1591,5.6,895,5.6,7,1,6,4.2,3.5,4.2,1,27,27,27,1782,2,2,2,2,2,2,2,0,0,0,2,2,0,0,1
3/18/20,Norway,1790,0,199,,99.5,12.5,7,0,1,,0.5,9.8,1,27,27,27,1782,3,3,3,3,3,3,3,0,0,0,3,3,0,0,1
3/19/2020,Norway,1959,169,0,7.4,84.5,14.8,7,0,0,,0,,1,27,27,27,1951,4,4,4,4,4,4,4,0,0,0,4,4,0,0,1
3/20/2020,Norway,2164,205,169,6.7,187,7.3,7,0,0,,0,,1,27,27,27,2156,5,5,5,5,5,5,5,0,0,0,5,5,0,0,1
3/21/2020,Norway,2385,221,205,6.8,213,7.1,7,0,0,,0,,6,28,28,27.5,2372,6,6,6,6,6,6,6,0,0,0,6,6,0,0,1
3/22/2020,Norway,2385,0,221,,110.5,15.0,7,0,0,,0,,6,28,28,28,2372,7,7,7,7,7,7,7,0,0,0,7,7,0,0,1
3/23/2020,Norway,2541,156,0,10.6,78,21.3,9,2,0,2.5,1,4.9,6,41,41,34.5,2526,8,8,8,8,8,8,8,0,0,0,8,8,0,0,1
3/17/20,Oman,39,39,0,1.0,39,1.0,0,0,0,1.0,0,1.0,12,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Oman,48,9,39,2.1,24,2.1,0,0,0,,0,,13,0,0,0,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Oman,48,0,9,,4.5,5.4,0,0,0,,0,,13,0,0,0,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Oman,48,0,0,,0,,0,0,0,,0,,13,0,0,0,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Oman,52,4,0,6.1,2,12.3,0,0,0,,0,,13,0,0,0,39,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Oman,55,3,4,9.1,3.5,7.8,0,0,0,,0,,13,0,0,0,42,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
