Date,Country,State,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000,ConfirmedSource,DeathsSource,RecoveredSource
3/10/20,Lebanon,total,41,9,0,2.4,4.5,4.8,1,1,0,,0.5,,1,39,19,10,0,0,0,1,0,0,0,0,JHU,JHU,JHU
3/11/20,Lebanon,total,61,20,9,1.4,14.5,1.9,3,2,1,0.3,1.5,0.5,1,57,20,11,0,0,0,2,0,0,0,0,JHU,JHU,JHU
3/12/20,Lebanon,total,61,0,20,,10,4.0,3,0,2,,1,2.1,1,57,21,12,0,0,0,3,0,0,0,0,JHU,JHU,JHU
3/13/20,Lebanon,total,77,16,0,2.5,8,5.0,3,0,0,,0,,1,73,22,13,0,0,0,4,0,0,0,0,JHU,JHU,JHU
3/14/20,Lebanon,total,93,16,16,3.2,16,3.2,3,0,0,,0,,1,89,23,14,0,0,0,5,0,0,0,0,JHU,JHU,JHU
3/15/20,Lebanon,total,110,17,16,3.7,16.5,3.8,3,0,0,,0,,1,106,24,15,1,0,0,6,0,0,0,0,JHU,JHU,JHU
3/16/20,Lebanon,total,110,0,17,,8.5,8.7,3,0,0,,0,,1,106,25,16,2,0,0,7,0,0,0,0,JHU-Prev,JHU,JHU
3/17/20,Lebanon,total,133,23,0,3.2,11.5,6.5,4,1,0,2.1,0.5,4.2,4,125,26,17,3,0,0,8,0,0,0,0,Multiple,Multiple,Multiple
3/18/20,Lebanon,total,157,24,23,3.6,23.5,3.7,4,0,1,,0.5,5.6,4,149,27,18,4,0,0,9,0,0,0,0,Multiple,Multiple,Multiple
3/19/20,Lebanon,total,177,20,24,5.2,22,4.7,4,0,0,,0,,4,169,28,19,5,0,0,10,0,0,0,0,Multiple,Multiple,Multiple
3/20/20,Lebanon,total,230,53,20,2.2,36.5,3.2,4,0,0,,0,,4,222,29,20,6,0,0,11,0,0,0,0,Multiple,Multiple,Multiple
3/21/20,Lebanon,total,248,18,53,8.6,35.5,4.4,4,0,0,,0,,8,236,30,21,7,0,0,12,0,0,0,0,Multiple,Multiple,Multiple
3/22/20,Lebanon,total,248,0,18,,9,18.4,4,0,0,,0,,8,236,31,22,8,0,0,13,0,0,0,0,Multiple,Multiple,Multiple
3/23/2020,Lebanon,total,267,19,0,8.7,9.5,17.4,4,0,0,,,,8,255,32,23,9,1,0,14,0,0,0,0,Multiple,Multiple,Multiple
1/22/20,Liberia,total,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/23/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/24/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/25/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/26/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/28/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/29/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/30/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/31/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/1/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/2/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/3/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/4/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/5/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/6/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/7/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/8/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/9/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/10/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/11/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/12/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/13/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/14/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/15/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/16/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/17/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/18/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/19/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/20/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/21/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/22/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/23/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/24/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/25/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/26/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/27/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/28/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/29/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/1/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/2/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/3/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/4/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/5/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/6/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/7/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/8/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/9/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/10/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/11/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/12/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/13/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/14/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/15/20,Liberia,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/16/20,Liberia,total,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/17/20,Liberia,total,2,1,1,0.7,1,0.7,0,0,0,,0,,0,2,2,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/18/20,Liberia,total,2,0,1,,0.5,2.8,0,0,0,,0,,0,2,3,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/19/20,Liberia,total,2,0,0,,0,,0,0,0,,0,,0,2,4,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/20/20,Liberia,total,3,1,0,1.4,0.5,2.8,0,0,0,,0,,0,3,5,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/21/20,Liberia,total,3,0,1,,0.5,4.2,0,0,0,,0,,0,3,6,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/22/20,Liberia,total,3,0,0,,0,,0,0,0,,0,,0,3,7,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/23/2020,Liberia,total,4,1,0,2.1,0.5,4.2,0,0,0,,,,0,4,8,0,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
1/22/20,Liechtenstein,total,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/23/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/24/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/25/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/26/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/28/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/29/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/30/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/31/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/1/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/2/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/3/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/4/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/5/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/6/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/7/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/8/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/9/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/10/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/11/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/12/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/13/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/14/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/15/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/16/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/17/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/18/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/19/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/20/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/21/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/22/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/23/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/24/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/25/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/26/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/27/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/28/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/29/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/1/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/2/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/3/20,Liechtenstein,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/4/20,Liechtenstein,total,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/5/20,Liechtenstein,total,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/6/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/7/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/8/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/9/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/10/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/11/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/12/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/13/20,Liechtenstein,total,1,0,0,,0,,0,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/14/20,Liechtenstein,total,4,3,0,0.2,1.5,0.5,0,0,0,,0,,0,4,11,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/15/20,Liechtenstein,total,4,0,3,,1.5,1.9,0,0,0,,0,,0,4,12,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/16/20,Liechtenstein,total,4,0,0,,0,,0,0,0,,0,,0,4,13,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/17/20,Liechtenstein,total,28,24,0,0.1,12,0.2,0,0,0,,0,,0,28,14,1,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/18/20,Liechtenstein,total,28,0,24,,12,1.6,0,0,0,,0,,0,28,15,2,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/19/20,Liechtenstein,total,28,0,0,,0,,0,0,0,,0,,0,28,16,3,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/20/20,Liechtenstein,total,37,9,0,2.2,4.5,4.4,0,0,0,,0,,0,37,17,4,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/21/20,Liechtenstein,total,37,0,9,,4.5,5.8,0,0,0,,0,,0,37,18,5,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/22/20,Liechtenstein,total,44,7,0,3.7,3.5,7.4,0,0,0,,0,,0,44,19,6,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
3/23/2020,Liechtenstein,total,46,2,7,15.4,4.5,6.8,0,0,0,,,,0,46,20,7,0,0,0,0,0,0,0,0,Multiple,Multiple,Multiple
1/22/20,Lithuania,total,0,0,0,1.0,0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/23/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/24/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/25/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/26/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/27/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/28/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/29/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/30/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
1/31/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/1/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/2/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/3/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/4/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/5/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/6/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/7/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/8/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/9/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/10/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/11/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/12/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/13/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/14/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/15/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/16/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/17/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/18/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/19/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/20/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/21/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/22/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/23/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/24/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/25/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/26/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/27/20,Lithuania,total,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/28/20,Lithuania,total,1,1,0,,0.5,,0,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
2/29/20,Lithuania,total,1,0,1,,0.5,1.4,0,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/1/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/2/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/3/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/4/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/5/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/6/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/7/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/8/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/9/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,11,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/10/20,Lithuania,total,1,0,0,,0,,0,0,0,,0,,0,1,12,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/11/20,Lithuania,total,3,2,0,0.3,1,0.7,0,0,0,,0,,0,3,13,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/12/20,Lithuania,total,3,0,2,,1,2.1,0,0,0,,0,,0,3,14,0,0,0,0,0,0,0,0,0,JHU,JHU,JHU
3/13/20,Lithuania,total,6,3,0,0.7,1.5,1.4,0,0,0,,0,,0,6,15,1,0,0,0,0,0,0,0,0,JHU,JHU,JHU
