Date,StateCode,State,County,Confirmed,Deaths,Recovered
3/21/2020,GA,Georgia,Baldwin,2,-,-
3/11/2020,GA,Georgia,Bartow,2,-,-
3/20/2020,GA,Georgia,Chatham,2,-,-
3/15/2020,GA,Georgia,Clarke,2,-,-
3/15/2020,GA,Georgia,Clayton,2,-,-
3/8/2020,GA,Georgia,Cobb,2,-,-
3/13/2020,GA,Georgia,Coweta,2,-,-
3/11/2020,GA,Georgia,DeKalb,2,-,-
3/19/2020,GA,Georgia,Early,2,-,-
3/12/2020,GA,Georgia,Fayette,2,-,-
3/11/2020,GA,Georgia,Floyd,2,-,-
3/18/2020,GA,Georgia,Forsyth,2,-,-
3/2/2020,GA,Georgia,Fulton,2,-,-
3/19/2020,GA,Georgia,Glynn,2,-,-
3/14/2020,GA,Georgia,Gordon,2,-,-
3/9/2020,GA,Georgia,Gwinnett,2,-,-
3/16/2020,GA,Georgia,Henry,2,-,-
3/20/2020,GA,Georgia,Houston,2,-,-
3/19/2020,GA,Georgia,Laurens,2,-,-
3/15/2020,GA,Georgia,Lee,2,-,-
3/18/2020,GA,Georgia,Lee,2,-,-
3/15/2020,GA,Georgia,Lowndes,2,-,-
3/21/2020,GA,Georgia,Muscogee,2,-,-
3/21/2020,GA,Georgia,Peach,2,-,-
3/20/2020,GA,Georgia,Pickens,2,-,-
3/19/2020,GA,Georgia,Richmond,2,-,-
3/21/2020,GA,Georgia,Rockdale,2,-,-
3/20/2020,GA,Georgia,Spalding,2,-,-
3/20/2020,GA,Georgia,Sumter,2,-,-
3/20/2020,GA,Georgia,Terrell,2,-,-
3/21/2020,GA,Georgia,Tift,2,-,-
3/17/2020,GA,Georgia,Troup,2,-,-
3/20/2020,GA,Georgia,Troup,2,-,-
3/20/2020,GA,Georgia,Worth,2,-,-
3/17/2020,GA,Georgia,Barrow,1,-,-
3/19/2020,GA,Georgia,Bibb,1,-,-
3/11/2020,GA,Georgia,Charlton,1,-,-
3/8/2020,GA,Georgia,Cherokee,1,-,-
3/7/2020,GA,Georgia,Cobb,1,-,-
3/17/2020,GA,Georgia,Columbia,1,-,-
3/12/2020,GA,Georgia,Coweta,1,-,-
3/20/2020,GA,Georgia,Dawson,1,-,-
3/9/2020,GA,Georgia,DeKalb,1,-,-
3/20/2020,GA,Georgia,Douglas,1,-,-
3/20/2020,GA,Georgia,Effingham,1,-,-
3/9/2020,GA,Georgia,Fayette,1,-,-
3/6/2020,GA,Georgia,Floyd,1,-,-
3/16/2020,GA,Georgia,Forsyth,1,-,-
3/12/2020,GA,Georgia,Gordon,1,-,-
3/7/2020,GA,Georgia,Gwinnett,1,-,-
3/16/2020,GA,Georgia,Hall,1,-,-
3/20/2020,GA,Georgia,Heard,1,-,-
3/14/2020,GA,Georgia,Henry,1,-,-
3/18/2020,GA,Georgia,Houston,1,-,-
3/21/2020,GA,Georgia,Houston,1,-,-
3/20/2020,GA,Georgia,Lamar,1,-,-
3/21/2020,GA,Georgia,Lamar,1,-,-
3/11/2020,GA,Georgia,Lee,1,-,-
3/21/2020,GA,Georgia,Lincoln,1,-,-
3/11/2020,GA,Georgia,Lowndes,1,-,-
3/20/2020,GA,Georgia,Miller,1,-,-
3/20/2020,GA,Georgia,Monroe,1,-,-
3/19/2020,GA,Georgia,Muscogee,1,-,-
3/15/2020,GA,Georgia,Newton,1,-,-
3/20/2020,GA,Georgia,Oconee,1,-,-
3/16/2020,GA,Georgia,Paulding,1,-,-
3/19/2020,GA,Georgia,Peach,1,-,-
3/7/2020,GA,Georgia,Polk,1,-,-
3/17/2020,GA,Georgia,Richmond,1,-,-
3/17/2020,GA,Georgia,Rockdale,1,-,-
3/19/2020,GA,Georgia,Rockdale,1,-,-
3/20/2020,GA,Georgia,Tift,1,-,-
3/16/2020,GA,Georgia,Troup,1,-,-
3/20/2020,GA,Georgia,Turner,1,-,-
3/18/2020,GA,Georgia,Whitfield,1,-,-
3/18/2020,GA,Georgia,Rockdale,0,-,-
3/2/2020,GA,Georgia,Baldwin,,-,-
3/3/2020,GA,Georgia,Baldwin,,-,-
3/4/2020,GA,Georgia,Baldwin,,-,-
3/5/2020,GA,Georgia,Baldwin,,-,-
3/6/2020,GA,Georgia,Baldwin,,-,-
3/7/2020,GA,Georgia,Baldwin,,-,-
3/8/2020,GA,Georgia,Baldwin,,-,-
3/9/2020,GA,Georgia,Baldwin,,-,-
3/10/2020,GA,Georgia,Baldwin,,-,-
3/11/2020,GA,Georgia,Baldwin,,-,-
3/12/2020,GA,Georgia,Baldwin,,-,-
3/13/2020,GA,Georgia,Baldwin,,-,-
3/14/2020,GA,Georgia,Baldwin,,-,-
3/15/2020,GA,Georgia,Baldwin,,-,-
3/16/2020,GA,Georgia,Baldwin,,-,-
3/17/2020,GA,Georgia,Baldwin,,-,-
3/18/2020,GA,Georgia,Baldwin,,-,-
3/19/2020,GA,Georgia,Baldwin,,-,-
3/20/2020,GA,Georgia,Baldwin,,-,-
3/2/2020,GA,Georgia,Barrow,,-,-
3/3/2020,GA,Georgia,Barrow,,-,-
3/4/2020,GA,Georgia,Barrow,,-,-
3/5/2020,GA,Georgia,Barrow,,-,-
3/6/2020,GA,Georgia,Barrow,,-,-
3/7/2020,GA,Georgia,Barrow,,-,-
3/8/2020,GA,Georgia,Barrow,,-,-
3/9/2020,GA,Georgia,Barrow,,-,-
3/10/2020,GA,Georgia,Barrow,,-,-
3/11/2020,GA,Georgia,Barrow,,-,-
3/12/2020,GA,Georgia,Barrow,,-,-
3/13/2020,GA,Georgia,Barrow,,-,-
3/14/2020,GA,Georgia,Barrow,,-,-
3/15/2020,GA,Georgia,Barrow,,-,-
3/16/2020,GA,Georgia,Barrow,,-,-
3/18/2020,GA,Georgia,Barrow,,-,-
3/19/2020,GA,Georgia,Barrow,,-,-
3/20/2020,GA,Georgia,Barrow,,-,-
3/21/2020,GA,Georgia,Barrow,,-,-
3/2/2020,GA,Georgia,Bartow,,-,-
3/3/2020,GA,Georgia,Bartow,,-,-
3/4/2020,GA,Georgia,Bartow,,-,-
3/5/2020,GA,Georgia,Bartow,,-,-
3/6/2020,GA,Georgia,Bartow,,-,-
3/7/2020,GA,Georgia,Bartow,,-,-
3/8/2020,GA,Georgia,Bartow,,-,-
3/9/2020,GA,Georgia,Bartow,,-,-
3/10/2020,GA,Georgia,Bartow,,-,-
3/12/2020,GA,Georgia,Bartow,,-,-
3/14/2020,GA,Georgia,Bartow,,-,-
3/16/2020,GA,Georgia,Bartow,,-,-
3/2/2020,GA,Georgia,Bibb,,-,-
3/3/2020,GA,Georgia,Bibb,,-,-
3/4/2020,GA,Georgia,Bibb,,-,-
3/5/2020,GA,Georgia,Bibb,,-,-
3/6/2020,GA,Georgia,Bibb,,-,-
3/7/2020,GA,Georgia,Bibb,,-,-
3/8/2020,GA,Georgia,Bibb,,-,-
3/9/2020,GA,Georgia,Bibb,,-,-
3/10/2020,GA,Georgia,Bibb,,-,-
3/11/2020,GA,Georgia,Bibb,,-,-
3/12/2020,GA,Georgia,Bibb,,-,-
3/13/2020,GA,Georgia,Bibb,,-,-
3/14/2020,GA,Georgia,Bibb,,-,-
3/15/2020,GA,Georgia,Bibb,,-,-
3/16/2020,GA,Georgia,Bibb,,-,-
3/17/2020,GA,Georgia,Bibb,,-,-
3/18/2020,GA,Georgia,Bibb,,-,-
3/20/2020,GA,Georgia,Bibb,,-,-
3/21/2020,GA,Georgia,Bibb,,-,-
3/2/2020,GA,Georgia,Carroll,,-,-
3/3/2020,GA,Georgia,Carroll,,-,-
3/4/2020,GA,Georgia,Carroll,,-,-
3/5/2020,GA,Georgia,Carroll,,-,-
3/6/2020,GA,Georgia,Carroll,,-,-
3/7/2020,GA,Georgia,Carroll,,-,-
3/8/2020,GA,Georgia,Carroll,,-,-
3/9/2020,GA,Georgia,Carroll,,-,-
3/10/2020,GA,Georgia,Carroll,,-,-
3/11/2020,GA,Georgia,Carroll,,-,-
3/12/2020,GA,Georgia,Carroll,,-,-
3/13/2020,GA,Georgia,Carroll,,-,-
3/14/2020,GA,Georgia,Carroll,,-,-
3/15/2020,GA,Georgia,Carroll,,-,-
3/16/2020,GA,Georgia,Carroll,,-,-
3/17/2020,GA,Georgia,Carroll,,-,-
3/18/2020,GA,Georgia,Carroll,,-,-
3/19/2020,GA,Georgia,Carroll,,-,-
3/2/2020,GA,Georgia,Charlton,,-,-
3/3/2020,GA,Georgia,Charlton,,-,-
3/4/2020,GA,Georgia,Charlton,,-,-
3/5/2020,GA,Georgia,Charlton,,-,-
3/6/2020,GA,Georgia,Charlton,,-,-
3/7/2020,GA,Georgia,Charlton,,-,-
3/8/2020,GA,Georgia,Charlton,,-,-
3/9/2020,GA,Georgia,Charlton,,-,-
3/10/2020,GA,Georgia,Charlton,,-,-
3/12/2020,GA,Georgia,Charlton,,-,-
3/13/2020,GA,Georgia,Charlton,,-,-
3/14/2020,GA,Georgia,Charlton,,-,-
3/15/2020,GA,Georgia,Charlton,,-,-
3/16/2020,GA,Georgia,Charlton,,-,-
3/17/2020,GA,Georgia,Charlton,,-,-
3/18/2020,GA,Georgia,Charlton,,-,-
3/19/2020,GA,Georgia,Charlton,,-,-
3/20/2020,GA,Georgia,Charlton,,-,-
3/21/2020,GA,Georgia,Charlton,,-,-
3/2/2020,GA,Georgia,Chatham,,-,-
3/3/2020,GA,Georgia,Chatham,,-,-
3/4/2020,GA,Georgia,Chatham,,-,-
3/5/2020,GA,Georgia,Chatham,,-,-
3/6/2020,GA,Georgia,Chatham,,-,-
3/7/2020,GA,Georgia,Chatham,,-,-
3/8/2020,GA,Georgia,Chatham,,-,-
3/9/2020,GA,Georgia,Chatham,,-,-
3/10/2020,GA,Georgia,Chatham,,-,-
3/11/2020,GA,Georgia,Chatham,,-,-
3/12/2020,GA,Georgia,Chatham,,-,-
3/13/2020,GA,Georgia,Chatham,,-,-
3/14/2020,GA,Georgia,Chatham,,-,-
3/15/2020,GA,Georgia,Chatham,,-,-
3/16/2020,GA,Georgia,Chatham,,-,-
3/17/2020,GA,Georgia,Chatham,,-,-
3/18/2020,GA,Georgia,Chatham,,-,-
3/19/2020,GA,Georgia,Chatham,,-,-
3/2/2020,GA,Georgia,Cherokee,,-,-
3/3/2020,GA,Georgia,Cherokee,,-,-
3/4/2020,GA,Georgia,Cherokee,,-,-
3/5/2020,GA,Georgia,Cherokee,,-,-
3/6/2020,GA,Georgia,Cherokee,,-,-
3/7/2020,GA,Georgia,Cherokee,,-,-
3/9/2020,GA,Georgia,Cherokee,,-,-
3/10/2020,GA,Georgia,Cherokee,,-,-
3/11/2020,GA,Georgia,Cherokee,,-,-
3/12/2020,GA,Georgia,Cherokee,,-,-
3/14/2020,GA,Georgia,Cherokee,,-,-
3/17/2020,GA,Georgia,Cherokee,,-,-
3/20/2020,GA,Georgia,Cherokee,,-,-
3/2/2020,GA,Georgia,Clarke,,-,-
3/3/2020,GA,Georgia,Clarke,,-,-
3/4/2020,GA,Georgia,Clarke,,-,-
3/5/2020,GA,Georgia,Clarke,,-,-
3/6/2020,GA,Georgia,Clarke,,-,-
3/7/2020,GA,Georgia,Clarke,,-,-
3/8/2020,GA,Georgia,Clarke,,-,-
3/9/2020,GA,Georgia,Clarke,,-,-
3/10/2020,GA,Georgia,Clarke,,-,-
3/11/2020,GA,Georgia,Clarke,,-,-
3/12/2020,GA,Georgia,Clarke,,-,-
3/13/2020,GA,Georgia,Clarke,,-,-
3/14/2020,GA,Georgia,Clarke,,-,-
3/17/2020,GA,Georgia,Clarke,,-,-
3/2/2020,GA,Georgia,Clayton,,-,-
3/3/2020,GA,Georgia,Clayton,,-,-
3/4/2020,GA,Georgia,Clayton,,-,-
3/5/2020,GA,Georgia,Clayton,,-,-
3/6/2020,GA,Georgia,Clayton,,-,-
3/7/2020,GA,Georgia,Clayton,,-,-
3/8/2020,GA,Georgia,Clayton,,-,-
3/9/2020,GA,Georgia,Clayton,,-,-
3/10/2020,GA,Georgia,Clayton,,-,-
3/11/2020,GA,Georgia,Clayton,,-,-
3/12/2020,GA,Georgia,Clayton,,-,-
3/13/2020,GA,Georgia,Clayton,,-,-
3/14/2020,GA,Georgia,Clayton,,-,-
3/19/2020,GA,Georgia,Clayton,,-,-
3/2/2020,GA,Georgia,Cobb,,-,-
3/3/2020,GA,Georgia,Cobb,,-,-
3/4/2020,GA,Georgia,Cobb,,-,-
3/5/2020,GA,Georgia,Cobb,,-,-
3/6/2020,GA,Georgia,Cobb,,-,-
3/12/2020,GA,Georgia,Cobb,,-,-
3/14/2020,GA,Georgia,Cobb,,-,-
3/2/2020,GA,Georgia,Columbia,,-,-
3/3/2020,GA,Georgia,Columbia,,-,-
3/4/2020,GA,Georgia,Columbia,,-,-
3/5/2020,GA,Georgia,Columbia,,-,-
3/6/2020,GA,Georgia,Columbia,,-,-
3/7/2020,GA,Georgia,Columbia,,-,-
3/8/2020,GA,Georgia,Columbia,,-,-
3/9/2020,GA,Georgia,Columbia,,-,-
3/10/2020,GA,Georgia,Columbia,,-,-
3/11/2020,GA,Georgia,Columbia,,-,-
3/12/2020,GA,Georgia,Columbia,,-,-
3/13/2020,GA,Georgia,Columbia,,-,-
3/14/2020,GA,Georgia,Columbia,,-,-
3/15/2020,GA,Georgia,Columbia,,-,-
3/16/2020,GA,Georgia,Columbia,,-,-
3/18/2020,GA,Georgia,Columbia,,-,-
3/19/2020,GA,Georgia,Columbia,,-,-
3/20/2020,GA,Georgia,Columbia,,-,-
3/2/2020,GA,Georgia,Coweta,,-,-
3/3/2020,GA,Georgia,Coweta,,-,-
3/4/2020,GA,Georgia,Coweta,,-,-
3/5/2020,GA,Georgia,Coweta,,-,-
3/6/2020,GA,Georgia,Coweta,,-,-
3/7/2020,GA,Georgia,Coweta,,-,-
3/8/2020,GA,Georgia,Coweta,,-,-
3/9/2020,GA,Georgia,Coweta,,-,-
3/10/2020,GA,Georgia,Coweta,,-,-
3/11/2020,GA,Georgia,Coweta,,-,-
3/14/2020,GA,Georgia,Coweta,,-,-
3/15/2020,GA,Georgia,Coweta,,-,-
3/16/2020,GA,Georgia,Coweta,,-,-
3/18/2020,GA,Georgia,Coweta,,-,-
3/19/2020,GA,Georgia,Coweta,,-,-
3/2/2020,GA,Georgia,Dawson,,-,-
3/3/2020,GA,Georgia,Dawson,,-,-
3/4/2020,GA,Georgia,Dawson,,-,-
3/5/2020,GA,Georgia,Dawson,,-,-
3/6/2020,GA,Georgia,Dawson,,-,-
3/7/2020,GA,Georgia,Dawson,,-,-
3/8/2020,GA,Georgia,Dawson,,-,-
3/9/2020,GA,Georgia,Dawson,,-,-
3/10/2020,GA,Georgia,Dawson,,-,-
3/11/2020,GA,Georgia,Dawson,,-,-
3/12/2020,GA,Georgia,Dawson,,-,-
3/13/2020,GA,Georgia,Dawson,,-,-
3/14/2020,GA,Georgia,Dawson,,-,-
3/15/2020,GA,Georgia,Dawson,,-,-
3/16/2020,GA,Georgia,Dawson,,-,-
3/17/2020,GA,Georgia,Dawson,,-,-
3/18/2020,GA,Georgia,Dawson,,-,-
3/19/2020,GA,Georgia,Dawson,,-,-
3/21/2020,GA,Georgia,Dawson,,-,-
3/2/2020,GA,Georgia,DeKalb,,-,-
3/3/2020,GA,Georgia,DeKalb,,-,-
3/4/2020,GA,Georgia,DeKalb,,-,-
3/5/2020,GA,Georgia,DeKalb,,-,-
3/6/2020,GA,Georgia,DeKalb,,-,-
3/7/2020,GA,Georgia,DeKalb,,-,-
3/8/2020,GA,Georgia,DeKalb,,-,-
3/10/2020,GA,Georgia,DeKalb,,-,-
3/14/2020,GA,Georgia,DeKalb,,-,-
3/16/2020,GA,Georgia,DeKalb,,-,-
3/2/2020,GA,Georgia,Dougherty,,-,-
3/3/2020,GA,Georgia,Dougherty,,-,-
3/4/2020,GA,Georgia,Dougherty,,-,-
3/5/2020,GA,Georgia,Dougherty,,-,-
3/6/2020,GA,Georgia,Dougherty,,-,-
3/7/2020,GA,Georgia,Dougherty,,-,-
3/8/2020,GA,Georgia,Dougherty,,-,-
3/9/2020,GA,Georgia,Dougherty,,-,-
3/10/2020,GA,Georgia,Dougherty,,-,-
3/11/2020,GA,Georgia,Dougherty,,-,-
3/12/2020,GA,Georgia,Dougherty,,-,-
3/13/2020,GA,Georgia,Dougherty,,-,-
3/16/2020,GA,Georgia,Dougherty,,-,-
3/17/2020,GA,Georgia,Dougherty,,-,-
3/2/2020,GA,Georgia,Douglas,,-,-
3/3/2020,GA,Georgia,Douglas,,-,-
3/4/2020,GA,Georgia,Douglas,,-,-
3/5/2020,GA,Georgia,Douglas,,-,-
3/6/2020,GA,Georgia,Douglas,,-,-
3/7/2020,GA,Georgia,Douglas,,-,-
3/8/2020,GA,Georgia,Douglas,,-,-
3/9/2020,GA,Georgia,Douglas,,-,-
3/10/2020,GA,Georgia,Douglas,,-,-
3/11/2020,GA,Georgia,Douglas,,-,-
3/12/2020,GA,Georgia,Douglas,,-,-
3/13/2020,GA,Georgia,Douglas,,-,-
3/14/2020,GA,Georgia,Douglas,,-,-
3/15/2020,GA,Georgia,Douglas,,-,-
3/16/2020,GA,Georgia,Douglas,,-,-
3/17/2020,GA,Georgia,Douglas,,-,-
3/18/2020,GA,Georgia,Douglas,,-,-
3/19/2020,GA,Georgia,Douglas,,-,-
3/2/2020,GA,Georgia,Early,,-,-
3/3/2020,GA,Georgia,Early,,-,-
3/4/2020,GA,Georgia,Early,,-,-
3/5/2020,GA,Georgia,Early,,-,-
3/6/2020,GA,Georgia,Early,,-,-
3/7/2020,GA,Georgia,Early,,-,-
3/8/2020,GA,Georgia,Early,,-,-
3/9/2020,GA,Georgia,Early,,-,-
3/10/2020,GA,Georgia,Early,,-,-
3/11/2020,GA,Georgia,Early,,-,-
3/12/2020,GA,Georgia,Early,,-,-
3/13/2020,GA,Georgia,Early,,-,-
3/14/2020,GA,Georgia,Early,,-,-
3/15/2020,GA,Georgia,Early,,-,-
3/16/2020,GA,Georgia,Early,,-,-
3/17/2020,GA,Georgia,Early,,-,-
3/18/2020,GA,Georgia,Early,,-,-
3/20/2020,GA,Georgia,Early,,-,-
3/21/2020,GA,Georgia,Early,,-,-
3/2/2020,GA,Georgia,Effingham,,-,-
3/3/2020,GA,Georgia,Effingham,,-,-
3/4/2020,GA,Georgia,Effingham,,-,-
3/5/2020,GA,Georgia,Effingham,,-,-
3/6/2020,GA,Georgia,Effingham,,-,-
3/7/2020,GA,Georgia,Effingham,,-,-
3/8/2020,GA,Georgia,Effingham,,-,-
3/9/2020,GA,Georgia,Effingham,,-,-
3/10/2020,GA,Georgia,Effingham,,-,-
3/11/2020,GA,Georgia,Effingham,,-,-
3/12/2020,GA,Georgia,Effingham,,-,-
3/13/2020,GA,Georgia,Effingham,,-,-
3/14/2020,GA,Georgia,Effingham,,-,-
3/15/2020,GA,Georgia,Effingham,,-,-
3/16/2020,GA,Georgia,Effingham,,-,-
3/17/2020,GA,Georgia,Effingham,,-,-
3/18/2020,GA,Georgia,Effingham,,-,-
3/19/2020,GA,Georgia,Effingham,,-,-
3/21/2020,GA,Georgia,Effingham,,-,-
3/2/2020,GA,Georgia,Fayette,,-,-
3/3/2020,GA,Georgia,Fayette,,-,-
3/4/2020,GA,Georgia,Fayette,,-,-
3/5/2020,GA,Georgia,Fayette,,-,-
3/6/2020,GA,Georgia,Fayette,,-,-
3/7/2020,GA,Georgia,Fayette,,-,-
3/8/2020,GA,Georgia,Fayette,,-,-
3/10/2020,GA,Georgia,Fayette,,-,-
3/11/2020,GA,Georgia,Fayette,,-,-
3/14/2020,GA,Georgia,Fayette,,-,-
3/16/2020,GA,Georgia,Fayette,,-,-
3/17/2020,GA,Georgia,Fayette,,-,-
3/20/2020,GA,Georgia,Fayette,,-,-
3/21/2020,GA,Georgia,Fayette,,-,-
3/2/2020,GA,Georgia,Floyd,,-,-
3/3/2020,GA,Georgia,Floyd,,-,-
3/4/2020,GA,Georgia,Floyd,,-,-
3/5/2020,GA,Georgia,Floyd,,-,-
3/7/2020,GA,Georgia,Floyd,,-,-
3/8/2020,GA,Georgia,Floyd,,-,-
3/9/2020,GA,Georgia,Floyd,,-,-
3/10/2020,GA,Georgia,Floyd,,-,-
3/13/2020,GA,Georgia,Floyd,,-,-
3/14/2020,GA,Georgia,Floyd,,-,-
3/16/2020,GA,Georgia,Floyd,,-,-
3/18/2020,GA,Georgia,Floyd,,-,-
3/19/2020,GA,Georgia,Floyd,,-,-
3/2/2020,GA,Georgia,Forsyth,,-,-
3/3/2020,GA,Georgia,Forsyth,,-,-
3/4/2020,GA,Georgia,Forsyth,,-,-
3/5/2020,GA,Georgia,Forsyth,,-,-
3/6/2020,GA,Georgia,Forsyth,,-,-
3/7/2020,GA,Georgia,Forsyth,,-,-
3/8/2020,GA,Georgia,Forsyth,,-,-
3/9/2020,GA,Georgia,Forsyth,,-,-
3/10/2020,GA,Georgia,Forsyth,,-,-
3/11/2020,GA,Georgia,Forsyth,,-,-
3/12/2020,GA,Georgia,Forsyth,,-,-
3/13/2020,GA,Georgia,Forsyth,,-,-
3/14/2020,GA,Georgia,Forsyth,,-,-
3/15/2020,GA,Georgia,Forsyth,,-,-
3/17/2020,GA,Georgia,Forsyth,,-,-
3/20/2020,GA,Georgia,Forsyth,,-,-
3/3/2020,GA,Georgia,Fulton,,-,-
3/4/2020,GA,Georgia,Fulton,,-,-
3/5/2020,GA,Georgia,Fulton,,-,-
3/6/2020,GA,Georgia,Fulton,,-,-
3/9/2020,GA,Georgia,Fulton,,-,-
3/14/2020,GA,Georgia,Fulton,,-,-
3/2/2020,GA,Georgia,Glynn,,-,-
3/3/2020,GA,Georgia,Glynn,,-,-
3/4/2020,GA,Georgia,Glynn,,-,-
3/5/2020,GA,Georgia,Glynn,,-,-
3/6/2020,GA,Georgia,Glynn,,-,-
3/7/2020,GA,Georgia,Glynn,,-,-
3/8/2020,GA,Georgia,Glynn,,-,-
3/9/2020,GA,Georgia,Glynn,,-,-
3/10/2020,GA,Georgia,Glynn,,-,-
3/11/2020,GA,Georgia,Glynn,,-,-
3/12/2020,GA,Georgia,Glynn,,-,-
3/13/2020,GA,Georgia,Glynn,,-,-
3/14/2020,GA,Georgia,Glynn,,-,-
3/15/2020,GA,Georgia,Glynn,,-,-
3/16/2020,GA,Georgia,Glynn,,-,-
3/17/2020,GA,Georgia,Glynn,,-,-
3/18/2020,GA,Georgia,Glynn,,-,-
3/20/2020,GA,Georgia,Glynn,,-,-
3/21/2020,GA,Georgia,Glynn,,-,-
3/2/2020,GA,Georgia,Gordon,,-,-
3/3/2020,GA,Georgia,Gordon,,-,-
3/4/2020,GA,Georgia,Gordon,,-,-
3/5/2020,GA,Georgia,Gordon,,-,-
3/6/2020,GA,Georgia,Gordon,,-,-
3/7/2020,GA,Georgia,Gordon,,-,-
3/8/2020,GA,Georgia,Gordon,,-,-
3/9/2020,GA,Georgia,Gordon,,-,-
3/10/2020,GA,Georgia,Gordon,,-,-
3/11/2020,GA,Georgia,Gordon,,-,-
3/13/2020,GA,Georgia,Gordon,,-,-
3/15/2020,GA,Georgia,Gordon,,-,-
3/16/2020,GA,Georgia,Gordon,,-,-
3/17/2020,GA,Georgia,Gordon,,-,-
3/2/2020,GA,Georgia,Gwinnett,,-,-
3/3/2020,GA,Georgia,Gwinnett,,-,-
3/4/2020,GA,Georgia,Gwinnett,,-,-
3/5/2020,GA,Georgia,Gwinnett,,-,-
3/6/2020,GA,Georgia,Gwinnett,,-,-
3/8/2020,GA,Georgia,Gwinnett,,-,-
3/10/2020,GA,Georgia,Gwinnett,,-,-
3/11/2020,GA,Georgia,Gwinnett,,-,-
3/12/2020,GA,Georgia,Gwinnett,,-,-
3/13/2020,GA,Georgia,Gwinnett,,-,-
3/14/2020,GA,Georgia,Gwinnett,,-,-
3/18/2020,GA,Georgia,Gwinnett,,-,-
3/21/2020,GA,Georgia,Gwinnett,,-,-
3/2/2020,GA,Georgia,Hall,,-,-
3/3/2020,GA,Georgia,Hall,,-,-
3/4/2020,GA,Georgia,Hall,,-,-
3/5/2020,GA,Georgia,Hall,,-,-
3/6/2020,GA,Georgia,Hall,,-,-
3/7/2020,GA,Georgia,Hall,,-,-
3/8/2020,GA,Georgia,Hall,,-,-
3/9/2020,GA,Georgia,Hall,,-,-
3/10/2020,GA,Georgia,Hall,,-,-
3/11/2020,GA,Georgia,Hall,,-,-
3/12/2020,GA,Georgia,Hall,,-,-
3/13/2020,GA,Georgia,Hall,,-,-
3/14/2020,GA,Georgia,Hall,,-,-
3/15/2020,GA,Georgia,Hall,,-,-
3/17/2020,GA,Georgia,Hall,,-,-
3/2/2020,GA,Georgia,Heard,,-,-
3/3/2020,GA,Georgia,Heard,,-,-
3/4/2020,GA,Georgia,Heard,,-,-
3/5/2020,GA,Georgia,Heard,,-,-
3/6/2020,GA,Georgia,Heard,,-,-
3/7/2020,GA,Georgia,Heard,,-,-
3/8/2020,GA,Georgia,Heard,,-,-
3/9/2020,GA,Georgia,Heard,,-,-
3/10/2020,GA,Georgia,Heard,,-,-
3/11/2020,GA,Georgia,Heard,,-,-
3/12/2020,GA,Georgia,Heard,,-,-
3/13/2020,GA,Georgia,Heard,,-,-
3/14/2020,GA,Georgia,Heard,,-,-
3/15/2020,GA,Georgia,Heard,,-,-
3/16/2020,GA,Georgia,Heard,,-,-
3/17/2020,GA,Georgia,Heard,,-,-
3/18/2020,GA,Georgia,Heard,,-,-
3/19/2020,GA,Georgia,Heard,,-,-
3/21/2020,GA,Georgia,Heard,,-,-
3/2/2020,GA,Georgia,Henry,,-,-
3/3/2020,GA,Georgia,Henry,,-,-
3/4/2020,GA,Georgia,Henry,,-,-
3/5/2020,GA,Georgia,Henry,,-,-
3/6/2020,GA,Georgia,Henry,,-,-
3/7/2020,GA,Georgia,Henry,,-,-
3/8/2020,GA,Georgia,Henry,,-,-
3/9/2020,GA,Georgia,Henry,,-,-
3/10/2020,GA,Georgia,Henry,,-,-
3/11/2020,GA,Georgia,Henry,,-,-
3/12/2020,GA,Georgia,Henry,,-,-
3/13/2020,GA,Georgia,Henry,,-,-
3/15/2020,GA,Georgia,Henry,,-,-
3/17/2020,GA,Georgia,Henry,,-,-
3/18/2020,GA,Georgia,Henry,,-,-
3/2/2020,GA,Georgia,Houston,,-,-
3/3/2020,GA,Georgia,Houston,,-,-
3/4/2020,GA,Georgia,Houston,,-,-
3/5/2020,GA,Georgia,Houston,,-,-
3/6/2020,GA,Georgia,Houston,,-,-
3/7/2020,GA,Georgia,Houston,,-,-
3/8/2020,GA,Georgia,Houston,,-,-
3/9/2020,GA,Georgia,Houston,,-,-
3/10/2020,GA,Georgia,Houston,,-,-
3/11/2020,GA,Georgia,Houston,,-,-
3/12/2020,GA,Georgia,Houston,,-,-
3/13/2020,GA,Georgia,Houston,,-,-
3/14/2020,GA,Georgia,Houston,,-,-
3/15/2020,GA,Georgia,Houston,,-,-
3/16/2020,GA,Georgia,Houston,,-,-
3/17/2020,GA,Georgia,Houston,,-,-
3/19/2020,GA,Georgia,Houston,,-,-
3/2/2020,GA,Georgia,Lamar,,-,-
3/3/2020,GA,Georgia,Lamar,,-,-
3/4/2020,GA,Georgia,Lamar,,-,-
3/5/2020,GA,Georgia,Lamar,,-,-
3/6/2020,GA,Georgia,Lamar,,-,-
3/7/2020,GA,Georgia,Lamar,,-,-
3/8/2020,GA,Georgia,Lamar,,-,-
3/9/2020,GA,Georgia,Lamar,,-,-
3/10/2020,GA,Georgia,Lamar,,-,-
3/11/2020,GA,Georgia,Lamar,,-,-
3/12/2020,GA,Georgia,Lamar,,-,-
3/13/2020,GA,Georgia,Lamar,,-,-
3/14/2020,GA,Georgia,Lamar,,-,-
3/15/2020,GA,Georgia,Lamar,,-,-
3/16/2020,GA,Georgia,Lamar,,-,-
